"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Jeremy","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 29, 2020","United States","Easy to use","","Great gift for non tech savvy individuals","","https://www.amazon.com/gp/profile/amzn1.account.AHC6OYFHTG5LOKBFOTQRUX2AMBUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=36&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R35BVCE3H0Y2T3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Sam","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","September 19, 2020","United States","We bought one for us and one for our parents, they love seeing their grandkids on the big screen. I'm only giving four stars because I think the audio needs to be improved, there's often an echo. We also thought we lost the remote once and were disheartened that we would have to buy a whole unit, there are no replacement remotes, something to think about if you buy one making sure you don't lose or break the remote.","","Cool, nothing like it","1","https://www.amazon.com/gp/profile/amzn1.account.AFEZQLA4PBMXYA3KVIYLFAT7PIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=37&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RVBTVBKVWJWWF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Frank Lambert","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 10, 2021","United States","I was tired of talking to my family and looking at the ceiling. Or even worse, my nieces mouth. Now I can have a family time, long distance without getting dizzy. The camera senses movement and will pan around. It’s incredible.","","Video quality","","https://www.amazon.com/gp/profile/amzn1.account.AGKPA2ALPKOT7TV4PKZ2YLK3C37A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RVPJL7C9FSN48/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Hari S","","","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","May 21, 2020","United States","Facebook never tires from being creepy and invasive. To use the portal you are required to share your entire contact list. Every person who you ever exchanged numbers with is now in your portal. unbvelievable! When will facebook learn to be a good company and stop needlessly invading people's data?","","Portal TV requires access to your whole contact list - Disgusting!","2","https://www.amazon.com/gp/profile/amzn1.account.AEY5EFMT2CBZVCB2WXAV3KXVLDNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=47&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3PUDSOE97F288/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Maryt","","Verified Purchase","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 20, 2019","United States","I love my new FaceBook Portal!!! We are having so much fun with it and I especially love reading stories to my grandchildren that moved away! You can even play games with them! The picture is very clear and it follows you! There are different affects that can soften your features, or that you can just be silly with!","","Love, Love, Love It!!!","6","https://www.amazon.com/gp/profile/amzn1.account.AHN5C7D5RTC4RU4BV6SGLZQ2BEFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=87&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3F5A8AWO87ZSH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Rocky","","Verified Purchase","Color: White | Style: Portal Plus","B07HG2LSM9","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HG2LSM9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 28, 2019","United States","Bought as a mother's day gift for my mom. She loves it and loves to brag about it.","",".","1","https://www.amazon.com/gp/profile/amzn1.account.AGYVG4TPU3VH2QXOKDZFQBWEEU5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=88&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R25W21Q1DJ5J64/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Christopher Alix","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","February 21, 2021","United States","Zoom is supported on the Portal devices, but not Portal TV. Facebook Live is supported on the Portal devices, but not Portal TV. Even some of the media coverage advertising the recent (3Q20) availability of Zoom incorrectly reports it as available for ""Portal TV,"" but they mean the tablet-type devices, not this. A Wired review from August, 2020 says ""The various new apps will be added throughout September on the Portal, Portal+, and Portal Mini, but won’t come to Portal TV until later in 2020."" But they didn't. Facebook seems to be committed to the Portal tablet-type devices, but this thing seems to be the abandoned stepchild in terms of feature set.","","No Facebook Events, No Zoom, ""Portal"" In Name Only","","https://www.amazon.com/gp/profile/amzn1.account.AEBRFXY6ARMQCVKOO5GTFGV3D5RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3AIBNBA76UKEF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Noti Yatra","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","July 12, 2020","United States","Great video call hardware but Bad FB software Positives: ========= Great HD camera Cam picks up human faces well Overlays AR fine Mic picks up sound well Neg: ======= Device seems to not able to capture whole profile FB-on-Phone History dont show up on FB-p-Tv FB-on-Phone Groups dont show up on FB-p-Tv Apps are limited ( the product is ~3 Years old.. still rough edges ) Authentication/Login is a pain","","Immature Product ( even after 3 years)","2","https://www.amazon.com/gp/profile/amzn1.account.AGXJL2R2DNYXLNY5D3MLPVNMZCLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=43&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3L7JBU705XMQR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Jordon Muzzillo","","","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 18, 2019","United States","I bought two for a long distance relationship, extremely happy I did. Great product I have not had any issues.","","Great for long distance relationships","","https://www.amazon.com/gp/profile/amzn1.account.AGF747NPX7AKHVK6BX7QCOI6MHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=77&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3UWQK919OVILN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Diana Miller","","Verified Purchase","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 17, 2021","United States","I love the portal! Still learning all of it’s features. Picture quality is amazing and sound is amazing too!","","Amazing quality for the price!","","https://www.amazon.com/gp/profile/amzn1.account.AFMOTYAZJ46O5RKSREMKBGDQZT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=14&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RYEQ4KF89K4JN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Brenda Alexander","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 22, 2019","United States","omg my whole family wants one now, we just love this. it melts my heart to see my grandkids any time i want and they enjoy seeing me on the TV. they dance and sing and read there school work to me and revealed my newest grandchild coming soon to me. IT""S A GIRL!!! i feel everyone that can get this should, my family is 700 miles away and my son is in the ARMY and i can see them even from there phone on my TV with this. so YES OMG!!!!","","would buy again, OMG","1","https://www.amazon.com/gp/profile/amzn1.account.AGTZZGIARP4FUBXMWJN6RR56UYXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1MJ5RI4NLAX4S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Judy Foto","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 30, 2020","United States","Easy to use. Works well for Covid family gatherings.","","Works well","","https://www.amazon.com/gp/profile/amzn1.account.AGJW73H4F6ALHG6T6IJRADM4WNLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=32&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R248EUT76DLB2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Frank","","Verified Purchase","Color: White | Style: Portal Plus","B07HG2LSM9","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HG2LSM9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 21, 2021","United States","Yesss","","Big","","https://www.amazon.com/gp/profile/amzn1.account.AHNQKOU2N4DOP5WK2RFEPDWDELDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=20&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3H5EJBPQ9WGHN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","CyborgZiggy (H Zeigler)","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 27, 2019","United States","This is a nice product to call family. I Would hippie there becomesa handshake between products inn the near future instead of several different platforms.","","To many different platforms to chose from.","","https://www.amazon.com/gp/profile/amzn1.account.AFJW3TOQ3HZT2Y5NBCHDYZ6E2Z2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=75&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2R0MSWHF0OI1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Elaine H","","Verified Purchase","Color: White | Style: Portal Plus","B07HG2LSM9","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HG2LSM9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 21, 2019","United States","We are having fun taking to our family with the portal!","","Hours of fun talking!","","https://www.amazon.com/gp/profile/amzn1.account.AHZBSDPERP72SLMHXJ4BAZRZBLMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=92&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1GUYBQOIHX76R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Naing","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","February 21, 2021","Singapore","I have a 10 inch portal at home. Portal TV come with lesser apps compare to the one I have. Zoom, Cisco Webex, bluejeans, go-to meeting and web browser are not available for Portal TV. But it come with Netflix.","","Hope more apps in the update.","","","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=102&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","John Balogh","","Verified Purchase","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 22, 2020","United States","We have ours cycling through photos from both accounts and can use either person's friend list for calling. Looking forward to Zoom integration to improve our Zoom laptop camera situation.","","Best features are Facebook video chat (resizing/panning) and photo frame.","","https://www.amazon.com/gp/profile/amzn1.account.AGI52J54TQQVXEYB63KTZ4TIT2HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=39&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RBQE1A11K6QAF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Antonio White","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","January 20, 2020","United States","Works great for my parents who live in a different state.","","Senior friendly","","https://www.amazon.com/gp/profile/amzn1.account.AFJBL3WJSXADQPB3Q7LJCF2NQL3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=65&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3TYOQ4XVL13GJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","SSS","","","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 20, 2018","United States","My husband travels a lot for business and the Portal Plus helps us to stay connected as a family. It is more interactive than our Alexa and allows my five year to have quality time with her dad even when he's traveling. It has features that bring bedtime stories to life, the camera follows her around the room while she plays, dances around, and shows him her latest gymnastics stunt. For me I notice that she stays ""on the phone"" longer. The screen resolution is great and pictures appear vivid and bright. The touch screen is very responsive. Overall, as a family, we love it and would highly recommend!","","Love the interactive camera!","12","https://www.amazon.com/gp/profile/amzn1.account.AHROVI2PTJS343DIU56EOA5QMINA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=100&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R18K5MXEFU7N3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Robert Iovinelli","","Verified Purchase","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 08, 2020","United States","My adult kids & grandkids love them","","Very useful","","https://www.amazon.com/gp/profile/amzn1.account.AEPAAMO2KNWYNK65YAZ5EM3LJZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=55&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1WHN2O7PSPFNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Brian","","","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","December 19, 2019","United States","Why everyone is complaining, in my opinion this great instead of using your phone all the time, internet connections on both sides could be slow but I like it because I talk to the kids 800 miles away the technology is working be patient:)","","Seeing your family when your not there","","https://www.amazon.com/gp/profile/amzn1.account.AEY7PJJNYPOKJRPPRGJRLOA5GJYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=77&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R13XM8VVCHV351/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","jason","","","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","April 29, 2020","United States","I bought this because I thought I could still use Alexa and call my family who do not have Facebook, but sadly I can not. I can only call those who have a Facebook and in my contacts who are my friends. I can not call those who have Alexa, I am extremely disappointed 🙁. But I still love it, I just wished I could contact my family who have Alexa. Just be aware that you can only call those in your Facebook contacts. Still cool though!","","Very misleading!","","https://www.amazon.com/gp/profile/amzn1.account.AE2WNBS33UJURBIOCREEZSV6MPCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=50&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3R2W27KBK6RXH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Shopper.1994","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 02, 2020","United States","I have this up on my 60 inch screen and it works perfectly. Ability to track participants in the room makes it so much easier to have longer conversations without being stuck in one place","","Really like this","","https://www.amazon.com/gp/profile/amzn1.account.AF4SV3ZTKJBLC3BW2SUTXQPXZ5LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=39&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1WR33AZ8ECFYS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Darcy","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 04, 2020","United States","Love it! So nice and easy to use! Love that I can shut the camera lens!","","Great product...thanks FB!","","https://www.amazon.com/gp/profile/amzn1.account.AG363WPGYTMMOCNRCW2WVO3IOPYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=72&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R9CBA0OWPM4X9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Donald Robinson","","Verified Purchase","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 19, 2019","United States","My granddaughter","","I like the portal","","https://www.amazon.com/gp/profile/amzn1.account.AE2PRWT2B4CXRIWA6G2TIUZYISHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=82&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RD5GZ31LUFVTB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
